thread_1_core,thread_2_core,period_1,period_2
70,14,0.333417,0.333422
70,15,0.333418,0.333422
70,16,0.333422,0.333423
70,17,0.333416,0.333421
70,18,0.333582,0.333582
70,19,0.333583,0.333587
70,20,0.333585,0.333590
70,21,0.333583,0.333584
70,22,0.333578,0.333581
70,23,0.333558,0.333584
70,24,0.333586,0.333586
70,25,0.333589,0.333592
70,26,0.333584,0.333584
70,27,0.333583,0.333583
70,28,0.333587,0.333590
70,29,0.333591,0.333587
70,30,0.333568,0.333584
70,31,0.333581,0.333581
70,32,0.333583,0.333587
70,33,0.333568,0.333585
70,34,0.334459,0.334460
70,35,0.333580,0.333580
70,36,0.333422,0.333421
70,37,0.333425,0.333415
70,38,0.333424,0.333429
70,39,0.333419,0.333425
70,40,0.333420,0.333421
70,41,0.333414,0.333417
70,42,0.333415,0.333414
70,43,0.333418,0.333420
70,44,0.333416,0.333421
70,45,0.333410,0.333417
70,46,0.333415,0.333417
70,47,0.333409,0.333419
70,48,0.333420,0.333408
70,49,0.333417,0.333420
70,50,0.333415,0.333417
70,51,0.333417,0.333416
70,52,0.333416,0.333420
70,53,0.333419,0.333418
70,54,0.333575,0.333578
70,55,0.333586,0.333586
70,56,0.333580,0.333586
70,57,0.333575,0.333580
70,58,0.333579,0.333579
70,59,0.333579,0.333584
70,60,0.333588,0.333588
70,61,0.333585,0.333589
70,62,0.333579,0.333583
70,63,0.333582,0.333582
70,64,0.333584,0.333587
70,65,0.333583,0.333588
70,66,0.333582,0.333582
70,67,0.333576,0.333579
70,68,0.333584,0.333584
70,69,0.333586,0.333585
70,71,0.333583,0.333571
71,0,0.333420,0.333404
71,1,0.333433,0.333432
71,2,0.333431,0.333435
71,3,0.333433,0.333435
71,4,0.333433,0.333435
71,5,0.333432,0.333414
71,6,0.333434,0.333434
71,7,0.333433,0.333435
71,8,0.333432,0.333435
71,9,0.333432,0.333430
71,10,0.333434,0.333435
71,11,0.333431,0.333429
71,12,0.333432,0.333433
71,13,0.333433,0.333434
71,14,0.333433,0.333435
71,15,0.333433,0.333434
71,16,0.333436,0.333435
71,17,0.333431,0.333422
71,18,0.333573,0.333578
71,19,0.333576,0.333576
71,20,0.333577,0.333576
71,21,0.333575,0.333571
71,22,0.333570,0.333566
71,23,0.333571,0.333570
71,24,0.333577,0.333573
71,25,0.333576,0.333577
71,26,0.333576,0.333573
71,27,0.333571,0.333570
71,28,0.333577,0.333578
71,29,0.333582,0.333579
71,30,0.333575,0.333574
71,31,0.333566,0.333566
71,32,0.333579,0.333575
71,33,0.333576,0.333576
71,34,0.333572,0.333577
71,35,0.334466,0.334447
71,36,0.333433,0.333434
71,37,0.333432,0.333434
71,38,0.333434,0.333433
71,39,0.333433,0.333435
71,40,0.333432,0.333433
71,41,0.333433,0.333433
71,42,0.333430,0.333426
71,43,0.333431,0.333435
71,44,0.333434,0.333435
71,45,0.333429,0.333433
71,46,0.333412,0.333417
71,47,0.333418,0.333398
71,48,0.333416,0.333418
71,49,0.333417,0.333418
71,50,0.333416,0.333405
71,51,0.333414,0.333419
71,52,0.333417,0.333418
71,53,0.333414,0.333419
71,54,0.333576,0.333574
71,55,0.333566,0.333573
71,56,0.333583,0.333579
71,57,0.333576,0.333580
71,58,0.333571,0.333567
71,59,0.333579,0.333579
71,60,0.333583,0.333579
71,61,0.333578,0.333583
71,62,0.333575,0.333575
71,63,0.333573,0.333572
71,64,0.333577,0.333582
71,65,0.333587,0.333584
71,66,0.333576,0.333574
71,67,0.333575,0.333575
71,68,0.333579,0.333579
71,69,0.333579,0.333577
71,70,0.333584,0.333584
